session_sk,session_id,customer_sk,start_date_sk,end_date_sk,source,device,session_duration_min
62145,11000062144,481,0,0,direct,desktop,31.0
62146,11000062145,710,0,0,referral,mobile,1.0
62147,11000062146,411,0,0,referral,mobile,33.0
62148,11000062147,0,0,0,direct,mobile,26.0
62149,11000062148,563,0,0,social,mobile,55.0
62150,11000062149,522,0,0,ads,desktop,6.0
62151,11000062150,1283,0,0,referral,desktop,54.0
62152,11000062151,0,0,0,ads,mobile,51.0
62153,11000062152,0,0,0,ads,mobile,47.0
62154,11000062153,716,0,0,referral,desktop,58.0
62155,11000062154,200,0,0,referral,tablet,52.0
62156,11000062155,1342,0,0,ads,tablet,44.0
62157,11000062156,1303,0,0,referral,mobile,51.0
62158,11000062157,626,0,0,direct,mobile,37.0
62159,11000062158,0,0,0,ads,mobile,17.0
62160,11000062159,1323,0,0,ads,mobile,36.0
62161,11000062160,0,0,0,referral,mobile,44.0
62162,11000062161,449,0,0,direct,mobile,33.0
62163,11000062162,0,0,0,direct,mobile,59.0
62164,11000062163,0,0,0,email,mobile,19.0
62165,11000062164,1364,0,0,direct,mobile,13.0
62166,11000062165,127,0,0,direct,mobile,26.0
62167,11000062166,642,0,0,direct,desktop,52.0
62168,11000062167,259,0,0,email,desktop,44.0
62169,11000062168,1405,0,0,social,mobile,15.0
62170,11000062169,237,0,0,direct,tablet,5.0
62171,11000062170,690,0,0,direct,mobile,11.0
62172,11000062171,704,0,0,direct,mobile,42.0
62173,11000062172,1137,0,0,direct,mobile,1.0
62174,11000062173,0,0,0,email,mobile,25.0
62175,11000062174,786,0,0,direct,mobile,56.0
62176,11000062175,0,0,0,ads,mobile,23.0
62177,11000062176,0,0,0,email,mobile,13.0
62178,11000062177,424,0,0,direct,mobile,43.0
62179,11000062178,263,0,0,direct,desktop,
62180,11000062179,1257,0,0,email,desktop,
62181,11000062180,1306,0,0,email,mobile,7.0
62182,11000062181,415,0,0,social,mobile,60.0
62183,11000062182,0,0,0,referral,mobile,23.0
62184,11000062183,73,0,0,direct,mobile,15.0
62185,11000062184,0,0,0,direct,mobile,38.0
62186,11000062185,0,0,0,ads,mobile,2.0
62187,11000062186,0,0,0,direct,mobile,37.0
62188,11000062187,3,0,0,direct,desktop,58.0
62189,11000062188,186,0,0,email,mobile,26.0
62190,11000062189,0,0,0,ads,desktop,19.0
62191,11000062190,104,0,0,ads,mobile,33.0
62192,11000062191,970,0,0,email,mobile,23.0
62193,11000062192,1253,0,0,ads,desktop,54.0
62194,11000062193,0,0,0,referral,mobile,48.0
62195,11000062194,0,0,0,direct,desktop,12.0
62196,11000062195,946,0,0,ads,mobile,19.0
62197,11000062196,0,0,0,ads,mobile,8.0
62198,11000062197,0,0,0,direct,mobile,60.0
62199,11000062198,1376,0,0,direct,mobile,30.0
62200,11000062199,726,0,0,referral,desktop,28.0
62201,11000062200,396,0,0,email,desktop,45.0
62202,11000062201,774,0,0,direct,mobile,19.0
62203,11000062202,0,0,0,referral,mobile,11.0
62204,11000062203,697,0,0,direct,desktop,15.0
62205,11000062204,446,0,0,direct,mobile,34.0
62206,11000062205,1278,0,0,direct,desktop,31.0
62207,11000062206,333,0,0,email,mobile,57.0
62208,11000062207,791,0,0,referral,mobile,59.0
62209,11000062208,0,0,0,ads,mobile,56.0
62210,11000062209,1293,0,0,direct,mobile,37.0
62211,11000062210,1354,0,0,direct,mobile,48.0
62212,11000062211,1444,0,0,direct,mobile,30.0
62213,11000062212,0,0,0,direct,mobile,35.0
62214,11000062213,0,0,0,ads,desktop,38.0
62215,11000062214,485,0,0,ads,mobile,28.0
62216,11000062215,0,0,0,ads,desktop,29.0
62217,11000062216,0,0,0,referral,mobile,3.0
62218,11000062217,0,0,0,direct,desktop,39.0
62219,11000062218,0,0,0,ads,mobile,48.0
62220,11000062219,474,0,0,referral,mobile,56.0
62221,11000062220,359,0,0,direct,mobile,18.0
62222,11000062221,0,0,0,ads,mobile,16.0
62223,11000062222,0,0,0,direct,mobile,60.0
62224,11000062223,832,0,0,ads,mobile,35.0
62225,11000062224,1304,0,0,direct,desktop,6.0
62226,11000062225,912,0,0,ads,desktop,2.0
62227,11000062226,938,0,0,direct,desktop,17.0
62228,11000062227,0,0,0,referral,mobile,29.0
62229,11000062228,0,0,0,direct,mobile,14.0
62230,11000062229,1259,0,0,social,mobile,47.0
62231,11000062230,0,0,0,ads,mobile,45.0
62232,11000062231,259,0,0,direct,mobile,52.0
62233,11000062232,1039,0,0,ads,tablet,27.0
62234,11000062233,886,0,0,direct,mobile,45.0
62235,11000062234,0,0,0,ads,desktop,32.0
62236,11000062235,0,0,0,direct,mobile,43.0
62237,11000062236,1264,0,0,referral,desktop,7.0
62238,11000062237,0,0,0,ads,mobile,35.0
62239,11000062238,0,0,0,ads,mobile,38.0
62240,11000062239,283,0,0,ads,desktop,32.0
62241,11000062240,1272,0,0,direct,mobile,48.0
62242,11000062241,0,0,0,direct,mobile,23.0
62243,11000062242,1250,0,0,direct,mobile,2.0
62244,11000062243,1476,0,0,direct,tablet,47.0
62245,11000062244,142,0,0,referral,mobile,52.0
62246,11000062245,937,0,0,social,mobile,55.0
62247,11000062246,1351,0,0,email,desktop,32.0
62248,11000062247,63,0,0,direct,mobile,26.0
62249,11000062248,1121,0,0,ads,mobile,2.0
62250,11000062249,0,0,0,ads,desktop,39.0
62251,11000062250,1141,0,0,direct,desktop,32.0
62252,11000062251,1285,0,0,direct,desktop,6.0
62253,11000062252,798,0,0,ads,mobile,54.0
62254,11000062253,0,0,0,ads,desktop,29.0
62255,11000062254,0,0,0,direct,desktop,27.0
62256,11000062255,416,0,0,direct,mobile,24.0
62257,11000062256,0,0,0,direct,desktop,
62258,11000062257,775,0,0,email,mobile,
62259,11000062258,157,0,0,social,desktop,4.0
62260,11000062259,0,0,0,ads,mobile,52.0
62261,11000062260,58,0,0,referral,desktop,42.0
62262,11000062261,0,0,0,ads,mobile,45.0
62263,11000062262,1362,0,0,direct,mobile,18.0
62264,11000062263,255,0,0,email,mobile,60.0
62265,11000062264,748,0,0,direct,mobile,59.0
62266,11000062265,879,0,0,direct,tablet,44.0
62267,11000062266,0,0,0,ads,mobile,32.0
62268,11000062267,1351,0,0,referral,desktop,56.0
62269,11000062268,624,0,0,ads,mobile,31.0
62270,11000062269,1469,0,0,direct,mobile,26.0
62271,11000062270,0,0,0,referral,mobile,35.0
62272,11000062271,1047,0,0,ads,tablet,24.0
62273,11000062272,906,0,0,ads,tablet,54.0
62274,11000062273,0,0,0,direct,desktop,22.0
62275,11000062274,950,0,0,direct,desktop,1.0
62276,11000062275,0,0,0,ads,desktop,13.0
62277,11000062276,383,0,0,ads,mobile,
62278,11000062277,1141,0,0,direct,mobile,5.0
62279,11000062278,0,0,0,direct,mobile,25.0
62280,11000062279,178,0,0,ads,mobile,20.0
62281,11000062280,708,0,0,direct,mobile,21.0
62282,11000062281,162,0,0,direct,mobile,14.0
62283,11000062282,734,0,0,direct,mobile,4.0
62284,11000062283,1087,0,0,email,mobile,21.0
62285,11000062284,1435,0,0,ads,desktop,27.0
62286,11000062285,383,0,0,email,mobile,7.0
62287,11000062286,0,0,0,direct,mobile,21.0
62288,11000062287,365,0,0,direct,mobile,52.0
62289,11000062288,0,0,0,referral,mobile,14.0
62290,11000062289,298,0,0,referral,mobile,27.0
62291,11000062290,0,0,0,ads,mobile,41.0
62292,11000062291,70,0,0,direct,tablet,43.0
62293,11000062292,458,0,0,ads,mobile,47.0
62294,11000062293,0,0,0,ads,tablet,26.0
62295,11000062294,1090,0,0,referral,mobile,46.0
62296,11000062295,537,0,0,direct,mobile,54.0
62297,11000062296,0,0,0,ads,mobile,38.0
62298,11000062297,0,0,0,direct,mobile,5.0
62299,11000062298,0,0,0,referral,mobile,28.0
62300,11000062299,1021,0,0,ads,mobile,
62301,11000062300,858,0,0,direct,mobile,50.0
62302,11000062301,1020,0,0,direct,mobile,34.0
62303,11000062302,0,0,0,direct,desktop,45.0
62304,11000062303,618,0,0,direct,mobile,45.0
62305,11000062304,624,0,0,ads,desktop,43.0
62306,11000062305,0,0,0,direct,mobile,31.0
62307,11000062306,1006,0,0,social,mobile,31.0
62308,11000062307,0,0,0,ads,desktop,23.0
62309,11000062308,1423,0,0,ads,desktop,8.0
62310,11000062309,731,0,0,direct,mobile,40.0
62311,11000062310,402,0,0,direct,mobile,12.0
62312,11000062311,108,0,0,social,desktop,43.0
62313,11000062312,1136,0,0,direct,mobile,51.0
62314,11000062313,1354,0,0,direct,mobile,8.0
62315,11000062314,444,0,0,ads,desktop,12.0
62316,11000062315,0,0,0,ads,desktop,29.0
62317,11000062316,226,0,0,email,desktop,57.0
62318,11000062317,192,0,0,ads,desktop,6.0
62319,11000062318,1217,0,0,referral,mobile,5.0
62320,11000062319,248,0,0,direct,mobile,6.0
62321,11000062320,1496,0,0,social,mobile,10.0
62322,11000062321,612,0,0,direct,mobile,49.0
62323,11000062322,1034,0,0,direct,tablet,3.0
62324,11000062323,598,0,0,social,mobile,
62325,11000062324,31,0,0,social,mobile,18.0
62326,11000062325,1078,0,0,referral,mobile,19.0
62327,11000062326,120,0,0,email,desktop,32.0
62328,11000062327,0,0,0,direct,mobile,7.0
62329,11000062328,708,0,0,direct,desktop,50.0
62330,11000062329,177,0,0,ads,mobile,55.0
62331,11000062330,246,0,0,ads,mobile,38.0
62332,11000062331,0,0,0,direct,mobile,10.0
62333,11000062332,411,0,0,referral,desktop,22.0
62334,11000062333,146,0,0,email,mobile,40.0
62335,11000062334,727,0,0,direct,mobile,
62336,11000062335,760,0,0,referral,mobile,31.0
62337,11000062336,76,0,0,social,mobile,8.0
62338,11000062337,15,0,0,direct,mobile,26.0
62339,11000062338,0,0,0,direct,mobile,30.0
62340,11000062339,0,0,0,email,mobile,55.0
62341,11000062340,950,0,0,social,mobile,32.0
62342,11000062341,171,0,0,direct,mobile,6.0
62343,11000062342,0,0,0,ads,desktop,13.0
62344,11000062343,0,0,0,ads,desktop,1.0
62345,11000062344,0,0,0,direct,mobile,57.0
62346,11000062345,0,0,0,email,mobile,23.0
62347,11000062346,109,0,0,email,mobile,8.0
62348,11000062347,400,0,0,direct,mobile,51.0
62349,11000062348,18,0,0,ads,desktop,17.0
62350,11000062349,561,0,0,direct,desktop,53.0
62351,11000062350,12,0,0,ads,mobile,37.0
62352,11000062351,450,0,0,ads,mobile,1.0
62353,11000062352,106,0,0,referral,mobile,39.0
62354,11000062353,0,0,0,social,desktop,5.0
62355,11000062354,301,0,0,direct,desktop,30.0
62356,11000062355,0,0,0,referral,mobile,23.0
62357,11000062356,752,0,0,ads,mobile,44.0
62358,11000062357,352,0,0,direct,mobile,15.0
62359,11000062358,743,0,0,direct,mobile,58.0
62360,11000062359,217,0,0,referral,mobile,30.0
62361,11000062360,0,0,0,ads,mobile,2.0
62362,11000062361,0,0,0,direct,desktop,1.0
62363,11000062362,386,0,0,direct,mobile,3.0
62364,11000062363,719,0,0,ads,mobile,46.0
62365,11000062364,0,0,0,ads,desktop,21.0
62366,11000062365,0,0,0,referral,desktop,27.0
62367,11000062366,0,0,0,referral,desktop,17.0
62368,11000062367,410,0,0,direct,desktop,54.0
62369,11000062368,813,0,0,referral,tablet,54.0
62370,11000062369,939,0,0,ads,mobile,41.0
62371,11000062370,461,0,0,referral,desktop,9.0
62372,11000062371,0,0,0,ads,mobile,21.0
62373,11000062372,754,0,0,ads,desktop,29.0
62374,11000062373,0,0,0,direct,desktop,34.0
62375,11000062374,726,0,0,ads,mobile,28.0
62376,11000062375,484,0,0,ads,mobile,49.0
62377,11000062376,930,0,0,referral,tablet,17.0
62378,11000062377,834,0,0,direct,desktop,56.0
62379,11000062378,0,0,0,direct,mobile,15.0
62380,11000062379,0,0,0,direct,mobile,7.0
62381,11000062380,59,0,0,direct,mobile,52.0
62382,11000062381,309,0,0,ads,desktop,11.0
62383,11000062382,349,0,0,social,mobile,12.0
62384,11000062383,1149,0,0,direct,tablet,5.0
62385,11000062384,1216,0,0,referral,desktop,10.0
62386,11000062385,453,0,0,direct,desktop,
62387,11000062386,516,0,0,direct,mobile,58.0
62388,11000062387,598,0,0,ads,desktop,47.0
62389,11000062388,100,0,0,email,mobile,42.0
62390,11000062389,49,0,0,direct,mobile,
62391,11000062390,0,0,0,direct,tablet,
62392,11000062391,0,0,0,direct,desktop,14.0
62393,11000062392,979,0,0,direct,desktop,51.0
62394,11000062393,0,0,0,direct,desktop,17.0
62395,11000062394,59,0,0,email,desktop,2.0
62396,11000062395,0,0,0,ads,desktop,44.0
62397,11000062396,0,0,0,ads,mobile,53.0
62398,11000062397,566,0,0,social,mobile,13.0
62399,11000062398,836,0,0,referral,desktop,30.0
62400,11000062399,896,0,0,social,mobile,
62401,11000062400,0,0,0,social,mobile,52.0
62402,11000062401,38,0,0,social,mobile,30.0
62403,11000062402,906,0,0,email,mobile,6.0
62404,11000062403,0,0,0,ads,mobile,28.0
62405,11000062404,253,0,0,ads,desktop,29.0
62406,11000062405,105,0,0,direct,mobile,52.0
62407,11000062406,806,0,0,ads,tablet,7.0
62408,11000062407,965,0,0,ads,mobile,20.0
62409,11000062408,239,0,0,referral,mobile,
62410,11000062409,602,0,0,direct,mobile,52.0
62411,11000062410,921,0,0,ads,mobile,27.0
62412,11000062411,204,0,0,direct,mobile,59.0
62413,11000062412,1325,0,0,ads,mobile,37.0
62414,11000062413,680,0,0,direct,mobile,14.0
62415,11000062414,1362,0,0,email,desktop,30.0
62416,11000062415,439,0,0,direct,desktop,30.0
62417,11000062416,0,0,0,direct,mobile,22.0
62418,11000062417,0,0,0,ads,mobile,19.0
62419,11000062418,1220,0,0,ads,mobile,50.0
62420,11000062419,924,0,0,email,mobile,20.0
62421,11000062420,0,0,0,ads,desktop,39.0
62422,11000062421,1160,0,0,ads,mobile,58.0
62423,11000062422,202,0,0,email,mobile,8.0
62424,11000062423,245,0,0,social,desktop,48.0
62425,11000062424,0,0,0,social,mobile,47.0
62426,11000062425,0,0,0,ads,mobile,54.0
62427,11000062426,0,0,0,direct,mobile,9.0
62428,11000062427,0,0,0,ads,desktop,8.0
62429,11000062428,811,0,0,ads,mobile,
62430,11000062429,540,0,0,ads,mobile,
62431,11000062430,0,0,0,ads,desktop,20.0
62432,11000062431,1159,0,0,ads,mobile,13.0
62433,11000062432,497,0,0,direct,mobile,53.0
62434,11000062433,1096,0,0,referral,desktop,40.0
62435,11000062434,1118,0,0,email,desktop,2.0
62436,11000062435,806,0,0,ads,desktop,3.0
62437,11000062436,498,0,0,referral,mobile,8.0
62438,11000062437,1254,0,0,email,mobile,56.0
62439,11000062438,0,0,0,referral,mobile,21.0
62440,11000062439,0,0,0,direct,mobile,55.0
62441,11000062440,0,0,0,email,desktop,52.0
62442,11000062441,207,0,0,ads,mobile,30.0
62443,11000062442,1197,0,0,direct,mobile,58.0
62444,11000062443,0,0,0,direct,mobile,18.0
62445,11000062444,1228,0,0,direct,mobile,49.0
62446,11000062445,520,0,0,direct,desktop,60.0
62447,11000062446,702,0,0,direct,mobile,44.0
62448,11000062447,738,0,0,direct,desktop,35.0
62449,11000062448,1344,0,0,ads,mobile,39.0
62450,11000062449,868,0,0,ads,desktop,35.0
62451,11000062450,0,0,0,ads,mobile,7.0
62452,11000062451,702,0,0,referral,desktop,51.0
62453,11000062452,0,0,0,referral,mobile,36.0
62454,11000062453,0,0,0,email,desktop,30.0
62455,11000062454,0,0,0,ads,mobile,16.0
62456,11000062455,0,0,0,referral,mobile,16.0
62457,11000062456,0,0,0,ads,mobile,49.0
62458,11000062457,1021,0,0,direct,mobile,2.0
62459,11000062458,1372,0,0,social,desktop,9.0
62460,11000062459,0,0,0,ads,desktop,27.0
62461,11000062460,1418,0,0,ads,desktop,25.0
62462,11000062461,0,0,0,ads,mobile,19.0
62463,11000062462,1317,0,0,direct,tablet,14.0
62464,11000062463,1187,0,0,email,mobile,16.0
62465,11000062464,137,0,0,direct,desktop,36.0
62466,11000062465,1453,0,0,direct,mobile,10.0
62467,11000062466,361,0,0,ads,mobile,
62468,11000062467,359,0,0,social,desktop,15.0
62469,11000062468,0,0,0,ads,mobile,32.0
62470,11000062469,79,0,0,ads,desktop,31.0
62471,11000062470,659,0,0,email,tablet,47.0
62472,11000062471,0,0,0,social,mobile,43.0
62473,11000062472,76,0,0,direct,tablet,29.0
62474,11000062473,810,0,0,ads,mobile,17.0
62475,11000062474,0,0,0,email,mobile,11.0
62476,11000062475,345,0,0,ads,mobile,8.0
62477,11000062476,473,0,0,ads,mobile,7.0
62478,11000062477,0,0,0,referral,mobile,45.0
62479,11000062478,1324,0,0,ads,mobile,51.0
62480,11000062479,74,0,0,social,mobile,37.0
62481,11000062480,0,0,0,email,desktop,52.0
62482,11000062481,0,0,0,ads,desktop,37.0
62483,11000062482,122,0,0,ads,mobile,22.0
62484,11000062483,0,0,0,email,desktop,52.0
62485,11000062484,0,0,0,direct,mobile,
62486,11000062485,1235,0,0,ads,mobile,
62487,11000062486,1112,0,0,direct,mobile,
62488,11000062487,749,0,0,direct,desktop,11.0
62489,11000062488,535,0,0,ads,mobile,35.0
62490,11000062489,537,0,0,email,mobile,16.0
62491,11000062490,0,0,0,direct,desktop,3.0
62492,11000062491,0,0,0,email,tablet,
62493,11000062492,386,0,0,ads,desktop,30.0
62494,11000062493,979,0,0,email,desktop,12.0
62495,11000062494,567,0,0,social,mobile,43.0
62496,11000062495,1195,0,0,direct,mobile,19.0
62497,11000062496,1159,0,0,ads,desktop,24.0
62498,11000062497,0,0,0,direct,mobile,39.0
62499,11000062498,1254,0,0,ads,mobile,51.0
62500,11000062499,70,0,0,ads,mobile,43.0
62501,11000062500,0,0,0,ads,mobile,11.0
62502,11000062501,0,0,0,email,mobile,7.0
62503,11000062502,1388,0,0,ads,desktop,34.0
62504,11000062503,136,0,0,ads,desktop,17.0
62505,11000062504,619,0,0,ads,mobile,30.0
62506,11000062505,0,0,0,ads,mobile,50.0
62507,11000062506,174,0,0,direct,mobile,9.0
62508,11000062507,802,0,0,referral,mobile,43.0
62509,11000062508,325,0,0,ads,mobile,55.0
62510,11000062509,259,0,0,ads,mobile,17.0
62511,11000062510,0,0,0,ads,mobile,24.0
62512,11000062511,0,0,0,ads,mobile,36.0
62513,11000062512,1182,0,0,ads,mobile,
62514,11000062513,593,0,0,ads,desktop,50.0
62515,11000062514,49,0,0,direct,desktop,39.0
62516,11000062515,0,0,0,referral,desktop,22.0
62517,11000062516,1012,0,0,ads,mobile,46.0
62518,11000062517,580,0,0,email,mobile,8.0
62519,11000062518,0,0,0,ads,desktop,37.0
62520,11000062519,448,0,0,ads,mobile,58.0
62521,11000062520,0,0,0,direct,desktop,3.0
62522,11000062521,0,0,0,social,desktop,17.0
62523,11000062522,656,0,0,ads,mobile,51.0
62524,11000062523,208,0,0,direct,desktop,44.0
62525,11000062524,142,0,0,ads,desktop,19.0
62526,11000062525,261,0,0,social,mobile,32.0
62527,11000062526,508,0,0,referral,mobile,15.0
62528,11000062527,1304,0,0,ads,desktop,10.0
62529,11000062528,1168,0,0,direct,mobile,33.0
62530,11000062529,85,0,0,ads,desktop,
62531,11000062530,506,0,0,referral,mobile,46.0
62532,11000062531,0,0,0,ads,mobile,10.0
62533,11000062532,0,0,0,social,mobile,37.0
62534,11000062533,0,0,0,ads,mobile,30.0
62535,11000062534,1027,0,0,direct,mobile,4.0
62536,11000062535,0,0,0,ads,mobile,13.0
62537,11000062536,677,0,0,ads,desktop,15.0
62538,11000062537,1219,0,0,direct,desktop,17.0
62539,11000062538,1124,0,0,ads,mobile,14.0
62540,11000062539,593,0,0,ads,mobile,47.0
62541,11000062540,1003,0,0,ads,mobile,53.0
62542,11000062541,1240,0,0,ads,mobile,55.0
62543,11000062542,634,0,0,ads,desktop,30.0
62544,11000062543,0,0,0,referral,mobile,38.0
62545,11000062544,396,0,0,direct,desktop,15.0
62546,11000062545,0,0,0,ads,desktop,9.0
62547,11000062546,442,0,0,ads,mobile,24.0
62548,11000062547,647,0,0,ads,mobile,21.0
62549,11000062548,615,0,0,referral,mobile,6.0
62550,11000062549,1437,0,0,referral,tablet,
62551,11000062550,1047,0,0,direct,desktop,32.0
62552,11000062551,1010,0,0,direct,desktop,59.0
62553,11000062552,261,0,0,ads,mobile,37.0
62554,11000062553,0,0,0,referral,mobile,3.0
62555,11000062554,144,0,0,referral,desktop,59.0
62556,11000062555,291,0,0,email,mobile,55.0
62557,11000062556,0,0,0,direct,mobile,45.0
62558,11000062557,421,0,0,direct,mobile,17.0
62559,11000062558,1257,0,0,social,mobile,36.0
62560,11000062559,0,0,0,ads,mobile,21.0
62561,11000062560,123,0,0,ads,mobile,56.0
62562,11000062561,239,0,0,referral,mobile,23.0
62563,11000062562,133,0,0,direct,mobile,5.0
62564,11000062563,183,0,0,referral,desktop,1.0
62565,11000062564,227,0,0,email,mobile,4.0
62566,11000062565,1465,0,0,direct,mobile,
62567,11000062566,462,0,0,email,mobile,2.0
62568,11000062567,581,0,0,referral,tablet,44.0
62569,11000062568,758,0,0,ads,mobile,12.0
62570,11000062569,0,0,0,direct,mobile,27.0
62571,11000062570,1287,0,0,ads,tablet,55.0
62572,11000062571,992,0,0,ads,desktop,19.0
62573,11000062572,965,0,0,direct,mobile,16.0
62574,11000062573,320,0,0,direct,desktop,2.0
62575,11000062574,0,0,0,referral,desktop,58.0
62576,11000062575,604,0,0,direct,mobile,55.0
62577,11000062576,1251,0,0,ads,mobile,19.0
62578,11000062577,466,0,0,direct,desktop,8.0
62579,11000062578,647,0,0,referral,mobile,7.0
62580,11000062579,841,0,0,referral,tablet,54.0
62581,11000062580,0,0,0,direct,mobile,38.0
62582,11000062581,0,0,0,ads,desktop,8.0
62583,11000062582,0,0,0,ads,desktop,31.0
62584,11000062583,1266,0,0,social,tablet,20.0
62585,11000062584,0,0,0,ads,mobile,24.0
62586,11000062585,672,0,0,social,mobile,52.0
62587,11000062586,0,0,0,direct,mobile,11.0
62588,11000062587,0,0,0,email,desktop,59.0
62589,11000062588,1035,0,0,email,desktop,13.0
62590,11000062589,0,0,0,direct,mobile,60.0
62591,11000062590,1451,0,0,direct,mobile,43.0
62592,11000062591,0,0,0,referral,mobile,58.0
62593,11000062592,0,0,0,email,mobile,16.0
62594,11000062593,141,0,0,ads,desktop,4.0
62595,11000062594,0,0,0,ads,mobile,57.0
62596,11000062595,905,0,0,direct,mobile,54.0
62597,11000062596,1213,0,0,ads,mobile,1.0
62598,11000062597,0,0,0,ads,mobile,40.0
62599,11000062598,133,0,0,social,mobile,13.0
62600,11000062599,854,0,0,direct,mobile,18.0
62601,11000062600,1128,0,0,ads,mobile,54.0
62602,11000062601,254,0,0,direct,mobile,19.0
62603,11000062602,263,0,0,direct,desktop,51.0
62604,11000062603,70,0,0,ads,mobile,10.0
62605,11000062604,263,0,0,referral,desktop,9.0
62606,11000062605,527,0,0,direct,tablet,19.0
62607,11000062606,1220,0,0,social,desktop,21.0
62608,11000062607,1111,0,0,referral,mobile,5.0
62609,11000062608,1252,0,0,referral,mobile,
62610,11000062609,1111,0,0,direct,tablet,52.0
62611,11000062610,1058,0,0,direct,mobile,49.0
62612,11000062611,353,0,0,ads,desktop,4.0
62613,11000062612,491,0,0,direct,desktop,34.0
62614,11000062613,921,0,0,ads,mobile,1.0
62615,11000062614,1169,0,0,direct,mobile,51.0
62616,11000062615,0,0,0,direct,mobile,54.0
62617,11000062616,0,0,0,direct,mobile,58.0
62618,11000062617,332,0,0,direct,mobile,
62619,11000062618,928,0,0,ads,mobile,21.0
62620,11000062619,455,0,0,direct,mobile,15.0
62621,11000062620,423,0,0,social,mobile,5.0
62622,11000062621,150,0,0,direct,mobile,47.0
62623,11000062622,1028,0,0,direct,mobile,44.0
62624,11000062623,955,0,0,direct,desktop,
62625,11000062624,0,0,0,ads,mobile,
62626,11000062625,787,0,0,referral,desktop,55.0
62627,11000062626,1033,0,0,email,mobile,
62628,11000062627,339,0,0,direct,mobile,20.0
62629,11000062628,491,0,0,direct,mobile,18.0
62630,11000062629,1272,0,0,direct,mobile,30.0
62631,11000062630,801,0,0,ads,mobile,7.0
62632,11000062631,1317,0,0,social,mobile,41.0
62633,11000062632,0,0,0,ads,mobile,40.0
62634,11000062633,1214,0,0,ads,tablet,13.0
62635,11000062634,1044,0,0,direct,desktop,12.0
62636,11000062635,716,0,0,direct,mobile,60.0
62637,11000062636,968,0,0,direct,mobile,59.0
62638,11000062637,0,0,0,referral,mobile,53.0
62639,11000062638,0,0,0,ads,desktop,11.0
62640,11000062639,1086,0,0,direct,mobile,3.0
62641,11000062640,305,0,0,direct,mobile,
62642,11000062641,763,0,0,ads,mobile,
62643,11000062642,0,0,0,ads,mobile,33.0
62644,11000062643,1207,0,0,referral,mobile,55.0
62645,11000062644,757,0,0,ads,desktop,
62646,11000062645,39,0,0,ads,mobile,45.0
62647,11000062646,0,0,0,ads,mobile,26.0
62648,11000062647,0,0,0,direct,desktop,40.0
62649,11000062648,0,0,0,ads,desktop,36.0
62650,11000062649,0,0,0,social,mobile,26.0
62651,11000062650,1111,0,0,email,mobile,47.0
62652,11000062651,0,0,0,direct,tablet,36.0
62653,11000062652,689,0,0,ads,mobile,46.0
62654,11000062653,1298,0,0,email,mobile,18.0
62655,11000062654,0,0,0,direct,mobile,29.0
62656,11000062655,0,0,0,ads,desktop,33.0
62657,11000062656,202,0,0,direct,mobile,50.0
62658,11000062657,657,0,0,direct,desktop,54.0
62659,11000062658,0,0,0,direct,mobile,25.0
62660,11000062659,1201,0,0,direct,mobile,45.0
62661,11000062660,1351,0,0,direct,desktop,7.0
62662,11000062661,0,0,0,direct,mobile,3.0
62663,11000062662,0,0,0,email,mobile,7.0
62664,11000062663,0,0,0,social,desktop,11.0
62665,11000062664,0,0,0,email,desktop,
62666,11000062665,553,0,0,ads,desktop,17.0
62667,11000062666,0,0,0,ads,mobile,53.0
62668,11000062667,0,0,0,ads,mobile,19.0
62669,11000062668,763,0,0,social,mobile,51.0
62670,11000062669,0,0,0,direct,mobile,47.0
62671,11000062670,0,0,0,email,mobile,42.0
62672,11000062671,687,0,0,referral,mobile,55.0
62673,11000062672,351,0,0,direct,mobile,20.0
62674,11000062673,0,0,0,social,mobile,22.0
62675,11000062674,0,0,0,direct,mobile,
62676,11000062675,0,0,0,ads,tablet,7.0
62677,11000062676,53,0,0,direct,mobile,57.0
62678,11000062677,1393,0,0,ads,mobile,34.0
62679,11000062678,342,0,0,social,desktop,27.0
62680,11000062679,300,0,0,social,mobile,
62681,11000062680,0,0,0,ads,mobile,21.0
62682,11000062681,0,0,0,direct,tablet,42.0
62683,11000062682,488,0,0,social,mobile,34.0
62684,11000062683,0,0,0,ads,mobile,6.0
62685,11000062684,1238,0,0,ads,mobile,58.0
62686,11000062685,958,0,0,referral,desktop,56.0
62687,11000062686,794,0,0,direct,desktop,49.0
62688,11000062687,0,0,0,direct,mobile,25.0
62689,11000062688,500,0,0,ads,mobile,31.0
62690,11000062689,0,0,0,ads,desktop,3.0
62691,11000062690,0,0,0,ads,desktop,30.0
62692,11000062691,69,0,0,email,mobile,9.0
62693,11000062692,544,0,0,referral,desktop,51.0
62694,11000062693,351,0,0,direct,desktop,13.0
62695,11000062694,412,0,0,ads,mobile,48.0
62696,11000062695,0,0,0,email,mobile,12.0
62697,11000062696,0,0,0,ads,desktop,52.0
62698,11000062697,0,0,0,ads,desktop,
62699,11000062698,1074,0,0,referral,mobile,20.0
62700,11000062699,0,0,0,direct,desktop,17.0
62701,11000062700,674,0,0,direct,mobile,33.0
62702,11000062701,1070,0,0,direct,tablet,57.0
62703,11000062702,0,0,0,referral,desktop,56.0
62704,11000062703,179,0,0,referral,desktop,31.0
62705,11000062704,461,0,0,social,desktop,31.0
62706,11000062705,1240,0,0,referral,mobile,6.0
