nps_sk,nps_id,customer_sk,channel_sk,responded_date_sk,score,comment,comment_length
1422,13000001421,650,2,0,9.0,Atención muy buena,18
1423,13000001422,873,1,0,9.0,Muy conforme con la calidad,27
1424,13000001423,658,2,0,9.0,Podría mejorar el empaque,25
1425,13000001424,991,2,0,1.0,Tardó un poco más de lo esperado,32
1426,13000001425,106,2,0,3.0,,3
1427,13000001426,270,2,0,10.0,Tardó un poco más de lo esperado,32
1428,13000001427,833,1,0,6.0,Muy conforme con la calidad,27
1429,13000001428,604,1,0,6.0,Tardó un poco más de lo esperado,32
1430,13000001429,1051,2,0,7.0,Tardó un poco más de lo esperado,32
1431,13000001430,212,2,0,10.0,Tardó un poco más de lo esperado,32
1432,13000001431,1149,1,0,8.0,Volvería a comprar,18
1433,13000001432,456,2,0,8.0,Atención muy buena,18
1434,13000001433,859,2,0,7.0,Todo perfecto,13
1435,13000001434,728,2,0,5.0,Podría mejorar el empaque,25
1436,13000001435,1062,1,0,9.0,Volvería a comprar,18
1437,13000001436,995,1,0,7.0,Podría mejorar el empaque,25
1438,13000001437,1173,1,0,8.0,Tardó un poco más de lo esperado,32
1439,13000001438,1375,1,0,4.0,Tardó un poco más de lo esperado,32
1440,13000001439,1073,2,0,3.0,Volvería a comprar,18
1441,13000001440,767,1,0,7.0,Tardó un poco más de lo esperado,32
1442,13000001441,969,2,0,8.0,Volvería a comprar,18
1443,13000001442,466,2,0,10.0,Todo perfecto,13
1444,13000001443,658,1,0,6.0,Atención muy buena,18
1445,13000001444,503,2,0,1.0,Tardó un poco más de lo esperado,32
1446,13000001445,810,2,0,0.0,Entrega rápida y producto excelente,35
1447,13000001446,1161,2,0,7.0,Volvería a comprar,18
1448,13000001447,373,2,0,7.0,Podría mejorar el empaque,25
1449,13000001448,467,1,0,6.0,Entrega rápida y producto excelente,35
1450,13000001449,165,1,0,8.0,Todo perfecto,13
1451,13000001450,1212,2,0,7.0,Atención muy buena,18
1452,13000001451,237,1,0,5.0,Entrega rápida y producto excelente,35
1453,13000001452,447,2,0,10.0,Volvería a comprar,18
1454,13000001453,272,1,0,3.0,Atención muy buena,18
1455,13000001454,690,2,0,7.0,Podría mejorar el empaque,25
1456,13000001455,254,1,0,7.0,Todo perfecto,13
1457,13000001456,639,2,0,8.0,Muy conforme con la calidad,27
1458,13000001457,1257,2,0,10.0,Entrega rápida y producto excelente,35
1459,13000001458,1322,2,0,7.0,,3
1460,13000001459,1418,2,0,9.0,Podría mejorar el empaque,25
1461,13000001460,1163,1,0,5.0,Todo perfecto,13
1462,13000001461,1237,1,0,7.0,Podría mejorar el empaque,25
1463,13000001462,1313,1,0,10.0,Tardó un poco más de lo esperado,32
1464,13000001463,558,2,0,7.0,Entrega rápida y producto excelente,35
1465,13000001464,806,2,0,8.0,Tardó un poco más de lo esperado,32
1466,13000001465,362,1,0,9.0,,3
1467,13000001466,8,1,0,7.0,,3
1468,13000001467,54,2,0,5.0,Podría mejorar el empaque,25
1469,13000001468,554,2,0,3.0,Todo perfecto,13
1470,13000001469,1409,1,0,9.0,Volvería a comprar,18
1471,13000001470,259,2,0,6.0,Atención muy buena,18
1472,13000001471,1397,1,0,9.0,Muy conforme con la calidad,27
1473,13000001472,1378,2,0,10.0,Entrega rápida y producto excelente,35
1474,13000001473,1170,2,0,8.0,Entrega rápida y producto excelente,35
1475,13000001474,224,2,0,10.0,Podría mejorar el empaque,25
1476,13000001475,1127,1,0,7.0,,3
1477,13000001476,1321,2,0,9.0,Todo perfecto,13
1478,13000001477,1371,2,0,6.0,Podría mejorar el empaque,25
1479,13000001478,726,1,0,8.0,,3
1480,13000001479,874,2,0,4.0,Entrega rápida y producto excelente,35
1481,13000001480,370,2,0,5.0,Volvería a comprar,18
1482,13000001481,712,1,0,9.0,Todo perfecto,13
1483,13000001482,1315,2,0,9.0,Podría mejorar el empaque,25
1484,13000001483,1494,2,0,6.0,Muy conforme con la calidad,27
1485,13000001484,578,1,0,8.0,Muy conforme con la calidad,27
1486,13000001485,380,2,0,8.0,,3
1487,13000001486,969,1,0,7.0,Todo perfecto,13
1488,13000001487,233,2,0,7.0,Muy conforme con la calidad,27
1489,13000001488,1027,2,0,7.0,Tardó un poco más de lo esperado,32
1490,13000001489,130,1,0,10.0,Muy conforme con la calidad,27
1491,13000001490,688,1,0,10.0,Todo perfecto,13
1492,13000001491,415,2,0,7.0,Entrega rápida y producto excelente,35
1493,13000001492,691,2,0,1.0,Entrega rápida y producto excelente,35
1494,13000001493,254,1,0,9.0,Muy conforme con la calidad,27
1495,13000001494,966,1,0,10.0,Atención muy buena,18
1496,13000001495,516,2,0,9.0,Tardó un poco más de lo esperado,32
1497,13000001496,40,1,0,6.0,,3
1498,13000001497,28,2,0,9.0,,3
1499,13000001498,464,2,0,8.0,Atención muy buena,18
1500,13000001499,1244,1,0,10.0,Podría mejorar el empaque,25
1501,13000001500,904,2,0,10.0,,3
1502,13000001501,371,1,0,8.0,Entrega rápida y producto excelente,35
1503,13000001502,385,2,0,9.0,Atención muy buena,18
1504,13000001503,655,1,0,7.0,Atención muy buena,18
1505,13000001504,973,2,0,10.0,Atención muy buena,18
1506,13000001505,159,1,0,3.0,Entrega rápida y producto excelente,35
1507,13000001506,325,2,0,9.0,Atención muy buena,18
1508,13000001507,908,1,0,7.0,Todo perfecto,13
1509,13000001508,1022,1,0,10.0,Muy conforme con la calidad,27
1510,13000001509,410,2,0,10.0,Tardó un poco más de lo esperado,32
1511,13000001510,743,2,0,8.0,Todo perfecto,13
1512,13000001511,937,1,0,8.0,Todo perfecto,13
1513,13000001512,1301,1,0,10.0,Tardó un poco más de lo esperado,32
1514,13000001513,1313,1,0,5.0,Volvería a comprar,18
1515,13000001514,1245,2,0,10.0,Volvería a comprar,18
1516,13000001515,519,1,0,10.0,Entrega rápida y producto excelente,35
1517,13000001516,832,1,0,0.0,Atención muy buena,18
1518,13000001517,37,1,0,2.0,Entrega rápida y producto excelente,35
1519,13000001518,602,2,0,10.0,,3
1520,13000001519,621,2,0,2.0,Entrega rápida y producto excelente,35
1521,13000001520,369,2,0,8.0,Entrega rápida y producto excelente,35
1522,13000001521,890,2,0,7.0,,3
1523,13000001522,334,1,0,8.0,Tardó un poco más de lo esperado,32
1524,13000001523,347,1,0,8.0,Podría mejorar el empaque,25
1525,13000001524,1138,1,0,10.0,Tardó un poco más de lo esperado,32
1526,13000001525,1271,1,0,8.0,Todo perfecto,13
1527,13000001526,509,1,0,4.0,Volvería a comprar,18
1528,13000001527,1409,1,0,7.0,Entrega rápida y producto excelente,35
1529,13000001528,875,2,0,6.0,Todo perfecto,13
1530,13000001529,867,2,0,8.0,Atención muy buena,18
1531,13000001530,111,1,0,5.0,Todo perfecto,13
1532,13000001531,1486,1,0,8.0,Muy conforme con la calidad,27
1533,13000001532,1084,2,0,10.0,Atención muy buena,18
1534,13000001533,780,2,0,8.0,Podría mejorar el empaque,25
1535,13000001534,1037,1,0,1.0,Todo perfecto,13
1536,13000001535,592,1,0,5.0,,3
1537,13000001536,1010,1,0,10.0,Tardó un poco más de lo esperado,32
1538,13000001537,1292,1,0,3.0,Entrega rápida y producto excelente,35
1539,13000001538,594,1,0,5.0,Todo perfecto,13
1540,13000001539,1453,1,0,9.0,Atención muy buena,18
1541,13000001540,119,1,0,10.0,Volvería a comprar,18
1542,13000001541,488,2,0,1.0,,3
1543,13000001542,32,2,0,3.0,Muy conforme con la calidad,27
1544,13000001543,1340,1,0,3.0,Todo perfecto,13
1545,13000001544,783,1,0,9.0,Todo perfecto,13
1546,13000001545,72,2,0,8.0,Tardó un poco más de lo esperado,32
1547,13000001546,403,2,0,2.0,Volvería a comprar,18
1548,13000001547,890,2,0,9.0,Tardó un poco más de lo esperado,32
1549,13000001548,992,2,0,8.0,Entrega rápida y producto excelente,35
1550,13000001549,538,2,0,6.0,Podría mejorar el empaque,25
1551,13000001550,262,1,0,9.0,,3
1552,13000001551,1256,2,0,8.0,Muy conforme con la calidad,27
1553,13000001552,704,1,0,9.0,Podría mejorar el empaque,25
1554,13000001553,417,2,0,9.0,Volvería a comprar,18
1555,13000001554,984,1,0,9.0,,3
1556,13000001555,768,1,0,7.0,Podría mejorar el empaque,25
1557,13000001556,615,1,0,9.0,,3
1558,13000001557,995,1,0,6.0,Volvería a comprar,18
1559,13000001558,56,2,0,6.0,,3
1560,13000001559,1440,1,0,7.0,Tardó un poco más de lo esperado,32
1561,13000001560,832,1,0,8.0,Todo perfecto,13
1562,13000001561,217,2,0,10.0,Podría mejorar el empaque,25
1563,13000001562,1323,2,0,9.0,Volvería a comprar,18
1564,13000001563,803,1,0,8.0,Atención muy buena,18
1565,13000001564,512,1,0,10.0,Volvería a comprar,18
1566,13000001565,952,2,0,10.0,Volvería a comprar,18
1567,13000001566,1433,1,0,10.0,,3
1568,13000001567,824,2,0,9.0,Tardó un poco más de lo esperado,32
1569,13000001568,384,1,0,7.0,Volvería a comprar,18
1570,13000001569,1029,2,0,8.0,Volvería a comprar,18
1571,13000001570,297,2,0,8.0,Tardó un poco más de lo esperado,32
1572,13000001571,1101,1,0,6.0,Todo perfecto,13
1573,13000001572,464,2,0,2.0,Tardó un poco más de lo esperado,32
1574,13000001573,727,1,0,7.0,Atención muy buena,18
1575,13000001574,71,1,0,8.0,Entrega rápida y producto excelente,35
1576,13000001575,520,2,0,8.0,Tardó un poco más de lo esperado,32
1577,13000001576,930,1,0,9.0,Podría mejorar el empaque,25
1578,13000001577,447,1,0,8.0,Entrega rápida y producto excelente,35
1579,13000001578,900,1,0,8.0,Tardó un poco más de lo esperado,32
1580,13000001579,304,1,0,8.0,Atención muy buena,18
1581,13000001580,954,2,0,8.0,Podría mejorar el empaque,25
1582,13000001581,765,1,0,5.0,Muy conforme con la calidad,27
1583,13000001582,731,1,0,5.0,Podría mejorar el empaque,25
1584,13000001583,938,1,0,7.0,,3
1585,13000001584,105,1,0,3.0,Podría mejorar el empaque,25
1586,13000001585,1346,1,0,7.0,Atención muy buena,18
1587,13000001586,563,2,0,5.0,Atención muy buena,18
1588,13000001587,41,1,0,7.0,Todo perfecto,13
1589,13000001588,947,1,0,7.0,Volvería a comprar,18
1590,13000001589,1259,2,0,9.0,Muy conforme con la calidad,27
1591,13000001590,110,1,0,7.0,Entrega rápida y producto excelente,35
1592,13000001591,375,2,0,6.0,,3
1593,13000001592,229,1,0,5.0,Atención muy buena,18
1594,13000001593,425,1,0,8.0,Todo perfecto,13
1595,13000001594,1452,2,0,9.0,Muy conforme con la calidad,27
1596,13000001595,366,1,0,10.0,,3
1597,13000001596,983,2,0,9.0,Todo perfecto,13
1598,13000001597,1418,2,0,10.0,Entrega rápida y producto excelente,35
1599,13000001598,943,1,0,10.0,Tardó un poco más de lo esperado,32
1600,13000001599,1162,1,0,10.0,Podría mejorar el empaque,25
1601,13000001600,117,2,0,10.0,Podría mejorar el empaque,25
1602,13000001601,68,1,0,9.0,,3
1603,13000001602,763,1,0,10.0,Volvería a comprar,18
1604,13000001603,45,1,0,8.0,Muy conforme con la calidad,27
1605,13000001604,930,1,0,10.0,Tardó un poco más de lo esperado,32
1606,13000001605,743,1,0,3.0,Entrega rápida y producto excelente,35
1607,13000001606,578,2,0,7.0,Volvería a comprar,18
1608,13000001607,1409,2,0,8.0,Tardó un poco más de lo esperado,32
1609,13000001608,831,2,0,9.0,Volvería a comprar,18
1610,13000001609,862,2,0,9.0,Podría mejorar el empaque,25
1611,13000001610,391,1,0,5.0,Entrega rápida y producto excelente,35
1612,13000001611,1044,1,0,9.0,Tardó un poco más de lo esperado,32
1613,13000001612,539,2,0,8.0,Todo perfecto,13
1614,13000001613,758,2,0,8.0,Volvería a comprar,18
1615,13000001614,616,2,0,5.0,Volvería a comprar,18
1616,13000001615,1281,1,0,8.0,Atención muy buena,18
1617,13000001616,1029,2,0,9.0,Todo perfecto,13
1618,13000001617,160,1,0,10.0,Muy conforme con la calidad,27
1619,13000001618,1004,2,0,9.0,Muy conforme con la calidad,27
1620,13000001619,522,2,0,9.0,Atención muy buena,18
1621,13000001620,474,1,0,8.0,Todo perfecto,13
1622,13000001621,809,2,0,3.0,Tardó un poco más de lo esperado,32
1623,13000001622,1000,2,0,6.0,,3
1624,13000001623,657,1,0,10.0,Volvería a comprar,18
1625,13000001624,1183,1,0,8.0,Todo perfecto,13
1626,13000001625,549,2,0,9.0,Entrega rápida y producto excelente,35
1627,13000001626,1483,1,0,10.0,Tardó un poco más de lo esperado,32
1628,13000001627,958,1,0,8.0,Tardó un poco más de lo esperado,32
1629,13000001628,13,2,0,10.0,Entrega rápida y producto excelente,35
1630,13000001629,810,1,0,10.0,Tardó un poco más de lo esperado,32
1631,13000001630,1336,1,0,5.0,Volvería a comprar,18
1632,13000001631,672,1,0,5.0,Todo perfecto,13
1633,13000001632,445,1,0,8.0,Podría mejorar el empaque,25
1634,13000001633,1127,2,0,6.0,Podría mejorar el empaque,25
1635,13000001634,604,1,0,8.0,Entrega rápida y producto excelente,35
1636,13000001635,433,1,0,7.0,Entrega rápida y producto excelente,35
1637,13000001636,1234,1,0,5.0,Todo perfecto,13
1638,13000001637,70,1,0,6.0,Todo perfecto,13
1639,13000001638,540,1,0,9.0,Todo perfecto,13
1640,13000001639,606,1,0,6.0,Atención muy buena,18
1641,13000001640,1351,2,0,9.0,,3
1642,13000001641,714,1,0,10.0,Muy conforme con la calidad,27
1643,13000001642,1011,2,0,7.0,Entrega rápida y producto excelente,35
1644,13000001643,349,2,0,10.0,,3
1645,13000001644,422,2,0,9.0,Todo perfecto,13
1646,13000001645,972,2,0,8.0,Muy conforme con la calidad,27
1647,13000001646,1008,2,0,8.0,Atención muy buena,18
1648,13000001647,14,1,0,2.0,Muy conforme con la calidad,27
1649,13000001648,1124,1,0,7.0,Atención muy buena,18
1650,13000001649,976,2,0,9.0,Entrega rápida y producto excelente,35
1651,13000001650,1434,1,0,8.0,Podría mejorar el empaque,25
1652,13000001651,1388,2,0,7.0,Entrega rápida y producto excelente,35
1653,13000001652,1326,2,0,9.0,Volvería a comprar,18
1654,13000001653,1296,1,0,8.0,Todo perfecto,13
1655,13000001654,1414,1,0,7.0,Muy conforme con la calidad,27
1656,13000001655,751,2,0,7.0,Todo perfecto,13
1657,13000001656,825,2,0,10.0,Entrega rápida y producto excelente,35
1658,13000001657,1199,2,0,8.0,Entrega rápida y producto excelente,35
1659,13000001658,955,1,0,7.0,Podría mejorar el empaque,25
1660,13000001659,433,2,0,7.0,Volvería a comprar,18
1661,13000001660,1431,1,0,5.0,Muy conforme con la calidad,27
1662,13000001661,1274,1,0,6.0,Podría mejorar el empaque,25
1663,13000001662,1323,1,0,2.0,Todo perfecto,13
1664,13000001663,712,1,0,3.0,Todo perfecto,13
1665,13000001664,62,1,0,10.0,Atención muy buena,18
1666,13000001665,269,2,0,4.0,Muy conforme con la calidad,27
1667,13000001666,1214,1,0,8.0,Todo perfecto,13
1668,13000001667,242,2,0,4.0,,3
1669,13000001668,118,1,0,8.0,Tardó un poco más de lo esperado,32
1670,13000001669,375,1,0,9.0,Tardó un poco más de lo esperado,32
1671,13000001670,597,2,0,7.0,,3
1672,13000001671,928,1,0,8.0,Tardó un poco más de lo esperado,32
1673,13000001672,388,2,0,9.0,Muy conforme con la calidad,27
1674,13000001673,1141,1,0,6.0,Tardó un poco más de lo esperado,32
1675,13000001674,1358,2,0,8.0,Entrega rápida y producto excelente,35
1676,13000001675,882,2,0,8.0,,3
1677,13000001676,402,1,0,7.0,Todo perfecto,13
1678,13000001677,542,1,0,9.0,Podría mejorar el empaque,25
1679,13000001678,901,1,0,9.0,Atención muy buena,18
1680,13000001679,386,1,0,7.0,Todo perfecto,13
1681,13000001680,1359,2,0,7.0,Atención muy buena,18
1682,13000001681,371,1,0,9.0,Atención muy buena,18
1683,13000001682,511,1,0,7.0,Podría mejorar el empaque,25
1684,13000001683,852,1,0,9.0,Volvería a comprar,18
1685,13000001684,668,1,0,9.0,Podría mejorar el empaque,25
1686,13000001685,999,2,0,8.0,Entrega rápida y producto excelente,35
1687,13000001686,380,1,0,10.0,Volvería a comprar,18
1688,13000001687,1485,2,0,1.0,,3
1689,13000001688,1302,1,0,8.0,,3
1690,13000001689,1319,1,0,6.0,Podría mejorar el empaque,25
1691,13000001690,196,1,0,7.0,Muy conforme con la calidad,27
1692,13000001691,343,2,0,6.0,Tardó un poco más de lo esperado,32
1693,13000001692,518,2,0,9.0,Podría mejorar el empaque,25
1694,13000001693,414,2,0,9.0,Entrega rápida y producto excelente,35
1695,13000001694,415,2,0,9.0,Entrega rápida y producto excelente,35
1696,13000001695,1372,1,0,8.0,Muy conforme con la calidad,27
1697,13000001696,995,1,0,7.0,Muy conforme con la calidad,27
1698,13000001697,487,1,0,3.0,Volvería a comprar,18
1699,13000001698,279,1,0,8.0,,3
1700,13000001699,1176,1,0,8.0,Todo perfecto,13
1701,13000001700,1166,2,0,9.0,Todo perfecto,13
1702,13000001701,996,2,0,8.0,Muy conforme con la calidad,27
1703,13000001702,746,1,0,5.0,Podría mejorar el empaque,25
1704,13000001703,1048,1,0,7.0,Entrega rápida y producto excelente,35
1705,13000001704,1042,2,0,4.0,Podría mejorar el empaque,25
1706,13000001705,433,1,0,7.0,Tardó un poco más de lo esperado,32
1707,13000001706,671,1,0,10.0,Todo perfecto,13
1708,13000001707,347,1,0,10.0,Muy conforme con la calidad,27
1709,13000001708,878,1,0,1.0,Atención muy buena,18
1710,13000001709,1432,1,0,2.0,Todo perfecto,13
1711,13000001710,160,2,0,8.0,Todo perfecto,13
1712,13000001711,339,1,0,9.0,Todo perfecto,13
1713,13000001712,119,1,0,1.0,Entrega rápida y producto excelente,35
1714,13000001713,462,2,0,9.0,Volvería a comprar,18
1715,13000001714,744,1,0,7.0,Tardó un poco más de lo esperado,32
1716,13000001715,760,2,0,6.0,Volvería a comprar,18
1717,13000001716,189,2,0,7.0,Atención muy buena,18
1718,13000001717,720,1,0,7.0,Volvería a comprar,18
1719,13000001718,1034,2,0,9.0,,3
1720,13000001719,1346,2,0,3.0,Volvería a comprar,18
1721,13000001720,1281,1,0,8.0,Podría mejorar el empaque,25
1722,13000001721,463,1,0,4.0,Todo perfecto,13
1723,13000001722,665,2,0,0.0,Todo perfecto,13
1724,13000001723,42,1,0,9.0,Todo perfecto,13
1725,13000001724,24,1,0,8.0,Podría mejorar el empaque,25
1726,13000001725,1004,1,0,7.0,,3
1727,13000001726,1220,2,0,9.0,Podría mejorar el empaque,25
1728,13000001727,794,1,0,7.0,Podría mejorar el empaque,25
1729,13000001728,184,2,0,9.0,Todo perfecto,13
1730,13000001729,78,2,0,7.0,Atención muy buena,18
1731,13000001730,246,1,0,8.0,Tardó un poco más de lo esperado,32
1732,13000001731,519,1,0,5.0,Muy conforme con la calidad,27
1733,13000001732,569,1,0,7.0,Podría mejorar el empaque,25
1734,13000001733,721,2,0,8.0,Volvería a comprar,18
1735,13000001734,234,2,0,10.0,Entrega rápida y producto excelente,35
1736,13000001735,355,2,0,9.0,Volvería a comprar,18
1737,13000001736,1477,1,0,4.0,Atención muy buena,18
1738,13000001737,292,1,0,2.0,Muy conforme con la calidad,27
1739,13000001738,829,2,0,5.0,,3
1740,13000001739,637,1,0,3.0,Tardó un poco más de lo esperado,32
1741,13000001740,481,1,0,7.0,,3
1742,13000001741,117,2,0,10.0,Todo perfecto,13
1743,13000001742,427,1,0,0.0,Volvería a comprar,18
1744,13000001743,971,1,0,7.0,Volvería a comprar,18
1745,13000001744,891,1,0,7.0,Tardó un poco más de lo esperado,32
1746,13000001745,1400,2,0,8.0,,3
1747,13000001746,1360,1,0,2.0,Muy conforme con la calidad,27
1748,13000001747,1227,1,0,6.0,Atención muy buena,18
1749,13000001748,581,1,0,2.0,Tardó un poco más de lo esperado,32
1750,13000001749,884,2,0,8.0,Todo perfecto,13
1751,13000001750,609,2,0,8.0,Tardó un poco más de lo esperado,32
1752,13000001751,500,2,0,6.0,Todo perfecto,13
1753,13000001752,325,2,0,10.0,,3
1754,13000001753,848,1,0,10.0,Podría mejorar el empaque,25
1755,13000001754,1116,1,0,8.0,Atención muy buena,18
1756,13000001755,1251,2,0,8.0,Volvería a comprar,18
1757,13000001756,1439,2,0,2.0,Entrega rápida y producto excelente,35
1758,13000001757,900,2,0,7.0,Tardó un poco más de lo esperado,32
1759,13000001758,434,1,0,10.0,Podría mejorar el empaque,25
1760,13000001759,134,2,0,10.0,Entrega rápida y producto excelente,35
1761,13000001760,131,2,0,9.0,Tardó un poco más de lo esperado,32
1762,13000001761,547,2,0,6.0,Volvería a comprar,18
1763,13000001762,946,1,0,3.0,Tardó un poco más de lo esperado,32
1764,13000001763,1267,1,0,10.0,Tardó un poco más de lo esperado,32
1765,13000001764,331,2,0,10.0,Volvería a comprar,18
1766,13000001765,44,1,0,3.0,Atención muy buena,18
1767,13000001766,1194,2,0,9.0,Muy conforme con la calidad,27
1768,13000001767,734,1,0,6.0,Volvería a comprar,18
1769,13000001768,543,2,0,9.0,Muy conforme con la calidad,27
1770,13000001769,140,1,0,8.0,Entrega rápida y producto excelente,35
1771,13000001770,474,2,0,6.0,Podría mejorar el empaque,25
1772,13000001771,1038,1,0,9.0,Podría mejorar el empaque,25
1773,13000001772,925,2,0,3.0,,3
1774,13000001773,301,2,0,1.0,Atención muy buena,18
1775,13000001774,750,2,0,10.0,Todo perfecto,13
1776,13000001775,828,1,0,10.0,Podría mejorar el empaque,25
1777,13000001776,1174,1,0,6.0,Podría mejorar el empaque,25
1778,13000001777,882,2,0,10.0,Volvería a comprar,18
1779,13000001778,1440,1,0,7.0,Atención muy buena,18
1780,13000001779,422,1,0,6.0,Volvería a comprar,18
1781,13000001780,505,1,0,10.0,Entrega rápida y producto excelente,35
1782,13000001781,105,2,0,4.0,Volvería a comprar,18
1783,13000001782,524,1,0,4.0,Tardó un poco más de lo esperado,32
1784,13000001783,220,2,0,0.0,Entrega rápida y producto excelente,35
1785,13000001784,737,1,0,9.0,Atención muy buena,18
1786,13000001785,68,1,0,8.0,Volvería a comprar,18
1787,13000001786,975,1,0,4.0,Muy conforme con la calidad,27
1788,13000001787,12,2,0,5.0,Tardó un poco más de lo esperado,32
1789,13000001788,1284,2,0,9.0,Muy conforme con la calidad,27
1790,13000001789,326,1,0,9.0,Muy conforme con la calidad,27
1791,13000001790,1098,2,0,9.0,Atención muy buena,18
1792,13000001791,727,2,0,8.0,Atención muy buena,18
1793,13000001792,521,2,0,3.0,Volvería a comprar,18
1794,13000001793,5,2,0,6.0,Volvería a comprar,18
1795,13000001794,1079,1,0,9.0,Tardó un poco más de lo esperado,32
1796,13000001795,971,1,0,1.0,Tardó un poco más de lo esperado,32
1797,13000001796,841,2,0,8.0,Atención muy buena,18
1798,13000001797,1327,2,0,6.0,Todo perfecto,13
1799,13000001798,435,1,0,8.0,Volvería a comprar,18
1800,13000001799,376,2,0,8.0,Entrega rápida y producto excelente,35
1801,13000001800,88,1,0,6.0,,3
1802,13000001801,299,2,0,6.0,Todo perfecto,13
1803,13000001802,687,2,0,10.0,Todo perfecto,13
1804,13000001803,476,2,0,4.0,Atención muy buena,18
1805,13000001804,1013,1,0,3.0,,3
1806,13000001805,578,1,0,8.0,Tardó un poco más de lo esperado,32
1807,13000001806,32,1,0,8.0,,3
1808,13000001807,213,2,0,3.0,Volvería a comprar,18
1809,13000001808,766,2,0,6.0,Entrega rápida y producto excelente,35
1810,13000001809,509,1,0,8.0,Podría mejorar el empaque,25
1811,13000001810,725,2,0,2.0,,3
1812,13000001811,3,2,0,10.0,Atención muy buena,18
1813,13000001812,1003,2,0,8.0,Todo perfecto,13
1814,13000001813,825,1,0,3.0,Todo perfecto,13
1815,13000001814,458,1,0,6.0,Tardó un poco más de lo esperado,32
1816,13000001815,1342,1,0,8.0,,3
1817,13000001816,1391,2,0,4.0,Tardó un poco más de lo esperado,32
1818,13000001817,1246,2,0,8.0,Tardó un poco más de lo esperado,32
1819,13000001818,719,1,0,3.0,Podría mejorar el empaque,25
1820,13000001819,209,1,0,8.0,Atención muy buena,18
1821,13000001820,71,2,0,8.0,Podría mejorar el empaque,25
1822,13000001821,156,2,0,9.0,Todo perfecto,13
1823,13000001822,1148,1,0,9.0,Podría mejorar el empaque,25
1824,13000001823,1184,2,0,7.0,Podría mejorar el empaque,25
1825,13000001824,1116,1,0,7.0,Muy conforme con la calidad,27
1826,13000001825,623,2,0,6.0,Entrega rápida y producto excelente,35
1827,13000001826,1330,1,0,9.0,Entrega rápida y producto excelente,35
1828,13000001827,370,1,0,4.0,Volvería a comprar,18
1829,13000001828,566,1,0,7.0,Volvería a comprar,18
1830,13000001829,93,2,0,10.0,Entrega rápida y producto excelente,35
1831,13000001830,814,1,0,1.0,Muy conforme con la calidad,27
1832,13000001831,247,1,0,9.0,Todo perfecto,13
1833,13000001832,1286,2,0,1.0,Atención muy buena,18
1834,13000001833,1290,2,0,9.0,Entrega rápida y producto excelente,35
1835,13000001834,1222,2,0,8.0,Muy conforme con la calidad,27
1836,13000001835,736,2,0,10.0,Tardó un poco más de lo esperado,32
1837,13000001836,1135,1,0,8.0,Entrega rápida y producto excelente,35
1838,13000001837,3,2,0,10.0,Muy conforme con la calidad,27
1839,13000001838,997,1,0,9.0,Tardó un poco más de lo esperado,32
1840,13000001839,957,1,0,6.0,,3
1841,13000001840,1455,2,0,1.0,Atención muy buena,18
1842,13000001841,918,1,0,9.0,Entrega rápida y producto excelente,35
1843,13000001842,69,1,0,10.0,Podría mejorar el empaque,25
1844,13000001843,663,1,0,6.0,Podría mejorar el empaque,25
1845,13000001844,209,1,0,3.0,,3
1846,13000001845,71,2,0,9.0,,3
1847,13000001846,758,1,0,3.0,Volvería a comprar,18
1848,13000001847,549,2,0,2.0,Entrega rápida y producto excelente,35
1849,13000001848,1099,1,0,5.0,Atención muy buena,18
1850,13000001849,26,2,0,9.0,Muy conforme con la calidad,27
1851,13000001850,1176,2,0,9.0,Tardó un poco más de lo esperado,32
1852,13000001851,436,1,0,7.0,Muy conforme con la calidad,27
1853,13000001852,562,1,0,7.0,Volvería a comprar,18
1854,13000001853,487,2,0,8.0,Entrega rápida y producto excelente,35
1855,13000001854,1253,1,0,8.0,,3
1856,13000001855,1466,1,0,9.0,Entrega rápida y producto excelente,35
1857,13000001856,348,2,0,2.0,,3
1858,13000001857,472,1,0,8.0,Volvería a comprar,18
1859,13000001858,900,1,0,10.0,Todo perfecto,13
1860,13000001859,296,1,0,8.0,Entrega rápida y producto excelente,35
1861,13000001860,514,2,0,8.0,Volvería a comprar,18
1862,13000001861,672,2,0,8.0,Muy conforme con la calidad,27
1863,13000001862,564,2,0,8.0,,3
1864,13000001863,541,2,0,5.0,Muy conforme con la calidad,27
1865,13000001864,194,1,0,5.0,Podría mejorar el empaque,25
1866,13000001865,169,1,0,8.0,,3
1867,13000001866,793,2,0,6.0,Tardó un poco más de lo esperado,32
1868,13000001867,189,2,0,8.0,Todo perfecto,13
1869,13000001868,1371,2,0,8.0,Tardó un poco más de lo esperado,32
1870,13000001869,863,2,0,5.0,Entrega rápida y producto excelente,35
1871,13000001870,250,1,0,8.0,Podría mejorar el empaque,25
1872,13000001871,296,2,0,8.0,Podría mejorar el empaque,25
1873,13000001872,548,2,0,9.0,Todo perfecto,13
1874,13000001873,1224,1,0,9.0,Muy conforme con la calidad,27
1875,13000001874,1051,1,0,6.0,Podría mejorar el empaque,25
1876,13000001875,706,2,0,9.0,Atención muy buena,18
1877,13000001876,205,1,0,8.0,Todo perfecto,13
1878,13000001877,384,1,0,10.0,Podría mejorar el empaque,25
1879,13000001878,426,2,0,10.0,Entrega rápida y producto excelente,35
1880,13000001879,144,2,0,5.0,Todo perfecto,13
1881,13000001880,324,1,0,9.0,Todo perfecto,13
