order_item_sk,order_item_id,order_id,order_date,customer_id,product_id,channel_id,store_id,billing_address_id,shipping_address_id,status,currency_code,quantity,unit_price,discount_amount,gross_amount,net_amount,subtotal,tax_amount,shipping_fee,total_amount
15602,5000015601,1000011573,2025-03-19 02:10:24,36,2,2,2.0,3334.0,2,FULFILLED,ARS,1,16500.0,1650.0,16500.0,14850.0,28050.0,5890.5,0.0,33940.5
15603,5000015602,1000011573,2025-03-19 02:10:24,36,1,2,2.0,3334.0,2,FULFILLED,ARS,1,13200.0,0.0,13200.0,13200.0,28050.0,5890.5,0.0,33940.5
15604,5000015603,1000011574,2024-11-07 00:20:48,169,2,1,,2910.0,1229,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,44100.0,9261.0,0.0,53361.0
15605,5000015604,1000011575,2025-01-13 18:58:32,915,1,1,,3871.0,1508,FULFILLED,ARS,1,12600.0,630.0,12600.0,11970.0,11970.0,2513.7,0.0,14483.7
15606,5000015605,1000011576,2024-11-10 19:03:42,1166,1,1,,1808.0,2690,CANCELLED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,900.0,40104.0
15607,5000015606,1000011577,2025-03-07 05:13:09,626,2,2,4.0,2300.0,4,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,0.0,17787.0
15608,5000015607,1000011578,2024-08-02 02:54:43,1250,2,2,2.0,2804.0,2,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,52800.0,11088.0,0.0,63888.0
15609,5000015608,1000011578,2024-08-02 02:54:43,1250,1,2,2.0,2804.0,2,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,52800.0,11088.0,0.0,63888.0
15610,5000015609,1000011579,2025-07-12 20:23:00,44,2,1,,3517.0,2306,FULFILLED,ARS,3,13500.0,4050.0,40500.0,36450.0,36450.0,7654.5,1200.0,45304.5
15611,5000015610,1000011580,2024-08-07 09:59:11,112,1,1,,1509.0,3025,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,1200.0,40404.0
15612,5000015611,1000011581,2024-12-20 05:01:45,141,1,1,,,1513,PAID,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,1200.0,29659.2
15613,5000015612,1000011582,2025-01-09 11:01:15,330,2,2,2.0,1294.0,2,FULFILLED,ARS,1,16500.0,330.0,16500.0,16170.0,16170.0,3395.7,0.0,19565.7
15614,5000015613,1000011583,2025-04-11 06:48:38,1384,2,1,,2669.0,3340,PAID,ARS,3,15750.0,945.0,47250.0,46305.0,46305.0,9724.05,1200.0,57229.05
15615,5000015614,1000011584,2024-09-13 03:45:23,1086,2,1,,,2607,FULFILLED,ARS,1,15750.0,315.0,15750.0,15435.0,15435.0,3241.35,0.0,18676.35
15616,5000015615,1000011585,2025-05-21 16:16:52,581,2,1,,2512.0,2957,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,900.0,17235.0
15617,5000015616,1000011586,2025-02-02 16:46:26,1033,1,1,,3776.0,2680,FULFILLED,ARS,3,10800.0,0.0,32400.0,32400.0,32400.0,6804.0,900.0,40104.0
15618,5000015617,1000011587,2024-07-28 06:17:10,1384,1,1,,,3669,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,104490.0,21942.9,1500.0,127932.9
15619,5000015618,1000011587,2024-07-28 06:17:10,1384,2,1,,,3669,FULFILLED,ARS,3,16500.0,4950.0,49500.0,44550.0,104490.0,21942.9,1500.0,127932.9
15620,5000015619,1000011587,2024-07-28 06:17:10,1384,1,1,,,3669,FULFILLED,ARS,2,12600.0,1260.0,25200.0,23940.0,104490.0,21942.9,1500.0,127932.9
15621,5000015620,1000011588,2024-05-07 20:03:10,910,1,2,4.0,,4,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,42300.0,8883.0,0.0,51183.0
15622,5000015621,1000011588,2024-05-07 20:03:10,910,2,2,4.0,,4,FULFILLED,ARS,2,15750.0,0.0,31500.0,31500.0,42300.0,8883.0,0.0,51183.0
15623,5000015622,1000011589,2024-06-22 14:07:46,548,1,1,,2647.0,3004,PAID,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,0.0,42688.8
15624,5000015623,1000011590,2025-07-29 19:09:17,57,1,2,2.0,1867.0,2,FULFILLED,ARS,1,12600.0,630.0,12600.0,11970.0,11970.0,2513.7,0.0,14483.7
15625,5000015624,1000011591,2024-02-03 05:02:00,483,1,1,,2513.0,1460,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,900.0,28488.0
15626,5000015625,1000011592,2025-07-01 12:42:03,1267,1,1,,3422.0,3590,FULFILLED,ARS,3,10800.0,3240.0,32400.0,29160.0,29160.0,6123.6,0.0,35283.6
15627,5000015626,1000011593,2025-07-23 10:54:18,1214,1,1,,3099.0,3892,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,42000.0,8820.0,0.0,50820.0
15628,5000015627,1000011593,2025-07-23 10:54:18,1214,2,1,,3099.0,3892,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,42000.0,8820.0,0.0,50820.0
15629,5000015628,1000011594,2025-07-23 09:56:21,508,1,1,,2132.0,3211,REFUNDED,ARS,1,12000.0,240.0,12000.0,11760.0,72360.0,15195.6,900.0,88455.6
15630,5000015629,1000011594,2025-07-23 09:56:21,508,1,1,,2132.0,3211,REFUNDED,ARS,2,13200.0,0.0,26400.0,26400.0,72360.0,15195.6,900.0,88455.6
15631,5000015630,1000011594,2025-07-23 09:56:21,508,1,1,,2132.0,3211,REFUNDED,ARS,3,12000.0,1800.0,36000.0,34200.0,72360.0,15195.6,900.0,88455.6
15632,5000015631,1000011595,2024-04-07 02:50:40,151,2,2,2.0,2772.0,2,PAID,ARS,1,15000.0,750.0,15000.0,14250.0,14250.0,2992.5,0.0,17242.5
15633,5000015632,1000011596,2025-02-04 11:38:47,1110,1,2,3.0,2150.0,3,FULFILLED,ARS,3,10800.0,648.0,32400.0,31752.0,55512.0,11657.52,0.0,67169.52
15634,5000015633,1000011596,2025-02-04 11:38:47,1110,1,2,3.0,2150.0,3,FULFILLED,ARS,2,13200.0,2640.0,26400.0,23760.0,55512.0,11657.52,0.0,67169.52
15635,5000015634,1000011597,2024-11-02 01:39:40,915,1,2,1.0,2516.0,1,CREATED,ARS,1,12000.0,600.0,12000.0,11400.0,41400.0,8694.0,0.0,50094.0
15636,5000015635,1000011597,2024-11-02 01:39:40,915,2,2,1.0,2516.0,1,CREATED,ARS,2,15000.0,0.0,30000.0,30000.0,41400.0,8694.0,0.0,50094.0
15637,5000015636,1000011598,2024-02-24 13:04:16,1422,1,1,,3315.0,2710,FULFILLED,ARS,2,10800.0,432.0,21600.0,21168.0,44688.0,9384.48,0.0,54072.48
15638,5000015637,1000011598,2024-02-24 13:04:16,1422,1,1,,3315.0,2710,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,44688.0,9384.48,0.0,54072.48
15639,5000015638,1000011599,2025-03-27 02:26:36,959,2,1,,2429.0,3488,FULFILLED,ARS,2,13500.0,2700.0,27000.0,24300.0,24300.0,5103.0,0.0,29403.0
15640,5000015639,1000011600,2024-01-22 10:24:36,1184,1,1,,,1732,PAID,ARS,3,12600.0,3780.0,37800.0,34020.0,34020.0,7144.2,0.0,41164.2
15641,5000015640,1000011601,2024-09-03 15:31:33,1204,2,2,4.0,2854.0,4,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,27000.0,5670.0,0.0,32670.0
15642,5000015641,1000011602,2025-07-01 17:47:09,1296,2,1,,1243.0,3432,FULFILLED,ARS,2,13500.0,1350.0,27000.0,25650.0,25650.0,5386.5,1500.0,32536.5
15643,5000015642,1000011603,2025-09-27 18:52:09,160,2,1,,,2829,FULFILLED,ARS,3,15000.0,2250.0,45000.0,42750.0,42750.0,8977.5,1500.0,53227.5
15644,5000015643,1000011604,2024-12-04 05:57:40,795,2,1,,3470.0,3231,REFUNDED,ARS,1,13500.0,0.0,13500.0,13500.0,13500.0,2835.0,0.0,16335.0
15645,5000015644,1000011605,2024-01-11 06:58:15,366,2,2,3.0,3725.0,3,PAID,ARS,3,15750.0,0.0,47250.0,47250.0,47250.0,9922.5,0.0,57172.5
15646,5000015645,1000011606,2025-07-07 05:59:07,707,1,1,,1845.0,4079,FULFILLED,ARS,3,12600.0,756.0,37800.0,37044.0,37044.0,7779.24,1200.0,46023.24
15647,5000015646,1000011607,2025-07-14 19:15:42,326,2,2,3.0,1575.0,3,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,27000.0,5670.0,0.0,32670.0
15648,5000015647,1000011608,2024-05-24 14:55:52,976,1,1,,1601.0,2654,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,49650.0,10426.5,900.0,60976.5
15649,5000015648,1000011608,2024-05-24 14:55:52,976,2,1,,1601.0,2654,FULFILLED,ARS,2,13500.0,1350.0,27000.0,25650.0,49650.0,10426.5,900.0,60976.5
15650,5000015649,1000011609,2024-01-30 04:51:50,1276,1,1,,1372.0,1242,FULFILLED,ARS,1,13200.0,1320.0,13200.0,11880.0,23640.0,4964.4,900.0,29504.4
15651,5000015650,1000011609,2024-01-30 04:51:50,1276,1,1,,1372.0,1242,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,23640.0,4964.4,900.0,29504.4
15652,5000015651,1000011610,2024-05-17 15:58:31,172,1,1,,,2745,REFUNDED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
15653,5000015652,1000011611,2025-09-21 17:56:08,928,1,2,1.0,2233.0,1,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
15654,5000015653,1000011612,2024-01-13 14:46:59,334,1,1,,3138.0,2293,FULFILLED,ARS,1,12600.0,252.0,12600.0,12348.0,12348.0,2593.08,900.0,15841.08
15655,5000015654,1000011613,2025-03-16 16:48:11,1095,1,1,,2988.0,1232,FULFILLED,ARS,2,12600.0,1260.0,25200.0,23940.0,23940.0,5027.4,900.0,29867.4
15656,5000015655,1000011614,2024-05-21 19:41:30,923,2,2,2.0,1784.0,2,CANCELLED,ARS,3,16500.0,2475.0,49500.0,47025.0,47025.0,9875.25,0.0,56900.25
15657,5000015656,1000011615,2025-02-09 05:53:07,1141,1,2,2.0,3197.0,2,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,0.0,14520.0
15658,5000015657,1000011616,2025-09-22 01:44:28,318,1,2,2.0,2676.0,2,CANCELLED,ARS,3,12600.0,1890.0,37800.0,35910.0,65835.0,13825.35,0.0,79660.35
15659,5000015658,1000011616,2025-09-22 01:44:28,318,2,2,2.0,2676.0,2,CANCELLED,ARS,2,15750.0,1575.0,31500.0,29925.0,65835.0,13825.35,0.0,79660.35
15660,5000015659,1000011617,2024-06-18 08:55:02,148,2,1,,3771.0,1434,PAID,ARS,1,15000.0,1500.0,15000.0,13500.0,56250.0,11812.5,1200.0,69262.5
15661,5000015660,1000011617,2024-06-18 08:55:02,148,2,1,,3771.0,1434,PAID,ARS,3,15000.0,2250.0,45000.0,42750.0,56250.0,11812.5,1200.0,69262.5
15662,5000015661,1000011618,2025-09-12 01:49:12,592,2,1,,1342.0,3359,PAID,ARS,1,13500.0,675.0,13500.0,12825.0,12825.0,2693.25,1200.0,16718.25
15663,5000015662,1000011619,2025-07-05 17:22:18,944,2,2,3.0,2842.0,3,FULFILLED,ARS,1,13500.0,675.0,13500.0,12825.0,12825.0,2693.25,0.0,15518.25
15664,5000015663,1000011620,2024-05-02 15:49:03,435,2,2,1.0,2474.0,1,FULFILLED,ARS,1,16500.0,0.0,16500.0,16500.0,16500.0,3465.0,0.0,19965.0
15665,5000015664,1000011621,2024-07-09 20:11:18,319,2,2,4.0,3148.0,4,CREATED,ARS,1,15750.0,315.0,15750.0,15435.0,15435.0,3241.35,0.0,18676.35
15666,5000015665,1000011622,2025-08-11 01:21:26,1121,2,1,,1887.0,3131,FULFILLED,ARS,3,15750.0,4725.0,47250.0,42525.0,42525.0,8930.25,1200.0,52655.25
15667,5000015666,1000011623,2024-03-12 23:44:44,536,1,1,,1559.0,3986,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
15668,5000015667,1000011624,2024-01-11 17:41:11,770,2,1,,,3792,FULFILLED,ARS,3,15750.0,945.0,47250.0,46305.0,46305.0,9724.05,1200.0,57229.05
15669,5000015668,1000011625,2024-10-02 19:28:41,325,1,2,1.0,2487.0,1,FULFILLED,ARS,3,12600.0,1890.0,37800.0,35910.0,46710.0,9809.1,0.0,56519.1
15670,5000015669,1000011625,2024-10-02 19:28:41,325,1,2,1.0,2487.0,1,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,46710.0,9809.1,0.0,56519.1
15671,5000015670,1000011626,2024-09-21 21:43:34,1496,1,1,,3860.0,3077,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,1200.0,15429.6
15672,5000015671,1000011627,2024-10-20 12:44:16,1127,2,1,,2595.0,1266,FULFILLED,ARS,1,15000.0,750.0,15000.0,14250.0,58350.0,12253.5,1500.0,72103.5
15673,5000015672,1000011627,2024-10-20 12:44:16,1127,2,1,,2595.0,1266,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,58350.0,12253.5,1500.0,72103.5
15674,5000015673,1000011628,2024-03-03 03:41:41,356,1,1,,3212.0,1466,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,1500.0,40704.0
15675,5000015674,1000011629,2025-07-12 18:40:47,1429,2,2,3.0,1974.0,3,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,0.0,18150.0
15676,5000015675,1000011630,2024-06-18 03:11:48,158,1,1,,1558.0,2449,FULFILLED,ARS,2,10800.0,432.0,21600.0,21168.0,21168.0,4445.28,1200.0,26813.28
15677,5000015676,1000011631,2025-06-16 02:35:43,984,2,1,,2199.0,2230,FULFILLED,ARS,3,16500.0,4950.0,49500.0,44550.0,44550.0,9355.5,900.0,54805.5
15678,5000015677,1000011632,2025-01-15 00:00:08,330,1,2,2.0,1830.0,2,PAID,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,0.0,27588.0
15679,5000015678,1000011633,2025-02-22 14:48:08,67,2,2,1.0,1977.0,1,PAID,ARS,1,13500.0,0.0,13500.0,13500.0,13500.0,2835.0,0.0,16335.0
15680,5000015679,1000011634,2024-10-09 05:54:43,808,1,1,,,4015,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,1200.0,15720.0
15681,5000015680,1000011635,2024-05-01 23:34:16,58,2,2,1.0,4006.0,1,CANCELLED,ARS,1,15000.0,750.0,15000.0,14250.0,14250.0,2992.5,0.0,17242.5
15682,5000015681,1000011636,2024-06-19 07:24:54,95,1,1,,2436.0,1986,CANCELLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,1200.0,15429.6
15683,5000015682,1000011637,2024-01-05 11:24:03,1234,2,1,,,2423,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,39840.0,8366.4,900.0,49106.4
15684,5000015683,1000011637,2024-01-05 11:24:03,1234,1,1,,,2423,FULFILLED,ARS,1,12600.0,1260.0,12600.0,11340.0,39840.0,8366.4,900.0,49106.4
15685,5000015684,1000011638,2024-10-03 15:55:47,1161,1,1,,2603.0,2093,PAID,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,0.0,14520.0
15686,5000015685,1000011639,2025-08-20 11:39:30,1061,2,2,2.0,3658.0,2,REFUNDED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,0.0,36300.0
15687,5000015686,1000011640,2024-01-28 02:44:24,993,1,2,4.0,2209.0,4,REFUNDED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
15688,5000015687,1000011641,2024-03-14 11:01:09,1470,2,2,4.0,1191.0,4,PAID,ARS,1,15000.0,1500.0,15000.0,13500.0,13500.0,2835.0,0.0,16335.0
15689,5000015688,1000011642,2025-09-22 01:29:47,848,1,1,,2524.0,1465,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,1200.0,43888.8
15690,5000015689,1000011643,2025-05-11 05:59:32,804,2,1,,3077.0,1774,CANCELLED,ARS,3,15000.0,900.0,45000.0,44100.0,44100.0,9261.0,1200.0,54561.0
15691,5000015690,1000011644,2024-10-15 13:31:00,980,1,2,4.0,3812.0,4,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,0.0,27588.0
15692,5000015691,1000011645,2025-02-26 01:48:21,1032,2,1,,3950.0,2464,FULFILLED,ARS,1,15000.0,750.0,15000.0,14250.0,35850.0,7528.5,900.0,44278.5
15693,5000015692,1000011645,2025-02-26 01:48:21,1032,1,1,,3950.0,2464,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,35850.0,7528.5,900.0,44278.5
15694,5000015693,1000011646,2024-06-09 00:52:55,160,2,2,3.0,3465.0,3,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,27000.0,5670.0,0.0,32670.0
15695,5000015694,1000011647,2024-12-07 08:24:21,327,2,1,,1682.0,3538,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,44100.0,9261.0,1200.0,54561.0
15696,5000015695,1000011648,2024-02-15 17:52:26,1002,1,1,,2488.0,2247,FULFILLED,ARS,1,12600.0,252.0,12600.0,12348.0,24696.0,5186.16,0.0,29882.16
15697,5000015696,1000011648,2024-02-15 17:52:26,1002,1,1,,2488.0,2247,FULFILLED,ARS,1,12600.0,252.0,12600.0,12348.0,24696.0,5186.16,0.0,29882.16
15698,5000015697,1000011649,2025-07-09 18:29:10,1198,1,1,,4189.0,1022,FULFILLED,ARS,1,12600.0,252.0,12600.0,12348.0,12348.0,2593.08,1200.0,16141.08
15699,5000015698,1000011650,2025-04-26 17:51:13,221,1,1,,1644.0,2335,FULFILLED,ARS,1,13200.0,0.0,13200.0,13200.0,53700.0,11277.0,1200.0,66177.0
15700,5000015699,1000011650,2025-04-26 17:51:13,221,2,1,,1644.0,2335,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,53700.0,11277.0,1200.0,66177.0
15701,5000015700,1000011651,2024-09-15 04:57:53,1373,2,1,,1952.0,2067,PAID,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,1500.0,37800.0
15702,5000015701,1000011652,2024-06-05 13:18:18,952,1,1,,3298.0,3984,CREATED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,900.0,13968.0
15703,5000015702,1000011653,2024-01-27 18:17:19,237,1,1,,1657.0,3368,FULFILLED,ARS,2,10800.0,2160.0,21600.0,19440.0,42240.0,8870.4,1200.0,52310.4
15704,5000015703,1000011653,2024-01-27 18:17:19,237,1,1,,1657.0,3368,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,42240.0,8870.4,1200.0,52310.4
15705,5000015704,1000011654,2024-02-15 05:15:12,744,1,2,4.0,3266.0,4,PAID,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,0.0,39204.0
15706,5000015705,1000011655,2025-07-24 03:48:58,311,2,1,,1787.0,3140,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,1200.0,37500.0
15707,5000015706,1000011656,2025-06-11 12:54:46,214,1,1,,2917.0,3912,FULFILLED,ARS,1,12600.0,0.0,12600.0,12600.0,48600.0,10206.0,0.0,58806.0
15708,5000015707,1000011656,2025-06-11 12:54:46,214,1,1,,2917.0,3912,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,48600.0,10206.0,0.0,58806.0
15709,5000015708,1000011657,2024-04-14 14:39:01,137,1,1,,1992.0,1287,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,1200.0,15429.6
15710,5000015709,1000011658,2024-01-03 20:54:12,437,2,1,,4110.0,2882,PAID,ARS,3,15000.0,0.0,45000.0,45000.0,80670.0,16940.7,1500.0,99110.7
15711,5000015710,1000011658,2024-01-03 20:54:12,437,1,1,,4110.0,2882,PAID,ARS,2,12000.0,480.0,24000.0,23520.0,80670.0,16940.7,1500.0,99110.7
15712,5000015711,1000011658,2024-01-03 20:54:12,437,2,1,,4110.0,2882,PAID,ARS,1,13500.0,1350.0,13500.0,12150.0,80670.0,16940.7,1500.0,99110.7
15713,5000015712,1000011659,2024-06-19 17:27:05,362,1,2,4.0,3756.0,4,FULFILLED,ARS,1,13200.0,1320.0,13200.0,11880.0,11880.0,2494.8,0.0,14374.8
15714,5000015713,1000011660,2024-08-12 13:50:08,604,1,1,,2950.0,1740,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,900.0,44460.0
15715,5000015714,1000011661,2024-07-15 06:49:22,1165,2,1,,2003.0,2496,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,900.0,18687.0
15716,5000015715,1000011662,2024-06-22 09:47:28,856,1,2,2.0,1127.0,2,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,0.0,14229.6
15717,5000015716,1000011663,2025-03-24 19:30:00,256,1,2,4.0,3162.0,4,PAID,ARS,3,12000.0,1800.0,36000.0,34200.0,34200.0,7182.0,0.0,41382.0
15718,5000015717,1000011664,2024-04-17 08:57:12,493,1,1,,1120.0,3933,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,1200.0,29659.2
15719,5000015718,1000011665,2024-08-05 14:48:51,121,2,2,3.0,3208.0,3,PAID,ARS,3,16500.0,0.0,49500.0,49500.0,49500.0,10395.0,0.0,59895.0
15720,5000015719,1000011666,2024-08-20 16:38:12,86,1,1,,2626.0,3914,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,900.0,29359.2
15721,5000015720,1000011667,2025-04-13 02:21:48,236,2,1,,1911.0,2216,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,1200.0,35685.0
15722,5000015721,1000011668,2024-09-14 21:57:17,1035,1,1,,,1089,CANCELLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
15723,5000015722,1000011669,2024-10-10 11:29:43,1397,2,1,,4027.0,3033,PAID,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,900.0,37200.0
15724,5000015723,1000011670,2024-01-23 19:57:17,7,2,1,,,2013,FULFILLED,ARS,2,15750.0,1575.0,31500.0,29925.0,29925.0,6284.25,1500.0,37709.25
15725,5000015724,1000011671,2024-06-01 22:58:33,1258,2,2,1.0,3873.0,1,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,85500.0,17955.0,0.0,103455.0
15726,5000015725,1000011671,2024-06-01 22:58:33,1258,2,2,1.0,3873.0,1,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,85500.0,17955.0,0.0,103455.0
15727,5000015726,1000011672,2024-06-03 13:31:34,1430,2,2,3.0,1704.0,3,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,40500.0,8505.0,0.0,49005.0
15728,5000015727,1000011673,2024-11-28 23:06:21,970,2,1,,3821.0,2195,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,1200.0,19350.0
15729,5000015728,1000011674,2025-07-22 15:52:52,134,2,2,3.0,1874.0,3,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,42000.0,8820.0,0.0,50820.0
15730,5000015729,1000011674,2025-07-22 15:52:52,134,2,2,3.0,1874.0,3,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,42000.0,8820.0,0.0,50820.0
15731,5000015730,1000011675,2025-05-07 02:54:50,1245,1,2,4.0,1198.0,4,FULFILLED,ARS,2,12600.0,2520.0,25200.0,22680.0,22680.0,4762.8,0.0,27442.8
15732,5000015731,1000011676,2025-07-30 10:31:46,646,1,2,2.0,2874.0,2,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
15733,5000015732,1000011677,2024-12-20 23:57:13,1285,2,2,1.0,1333.0,1,PAID,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,0.0,35574.0
15734,5000015733,1000011678,2024-02-05 18:47:20,1124,1,1,,1626.0,1425,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,1500.0,44188.8
15735,5000015734,1000011679,2024-06-06 13:54:20,854,1,1,,2357.0,4182,FULFILLED,ARS,3,10800.0,648.0,32400.0,31752.0,31752.0,6667.92,900.0,39319.92
15736,5000015735,1000011680,2025-04-10 06:39:34,223,2,2,3.0,,3,FULFILLED,ARS,1,16500.0,1650.0,16500.0,14850.0,44250.0,9292.5,0.0,53542.5
15737,5000015736,1000011680,2025-04-10 06:39:34,223,2,2,3.0,,3,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,44250.0,9292.5,0.0,53542.5
15738,5000015737,1000011681,2024-04-20 02:28:49,460,2,1,,2351.0,3445,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,900.0,36474.0
15739,5000015738,1000011682,2025-06-13 13:24:54,1122,2,2,2.0,1846.0,2,PAID,ARS,3,15000.0,0.0,45000.0,45000.0,45000.0,9450.0,0.0,54450.0
15740,5000015739,1000011683,2025-08-27 14:40:04,1201,1,2,3.0,4042.0,3,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
15741,5000015740,1000011684,2025-04-26 02:51:29,1425,2,1,,3297.0,3574,FULFILLED,ARS,2,15750.0,630.0,31500.0,30870.0,30870.0,6482.7,900.0,38252.7
15742,5000015741,1000011685,2024-01-04 20:20:44,1129,1,2,3.0,1746.0,3,FULFILLED,ARS,1,13200.0,1320.0,13200.0,11880.0,11880.0,2494.8,0.0,14374.8
15743,5000015742,1000011686,2025-09-10 20:19:26,889,2,1,,2485.0,3043,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,1500.0,37074.0
15744,5000015743,1000011687,2024-02-09 18:58:01,1400,1,1,,3383.0,1314,PAID,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,900.0,15420.0
15745,5000015744,1000011688,2024-07-01 01:57:07,719,2,1,,,3761,FULFILLED,ARS,2,13500.0,2700.0,27000.0,24300.0,24300.0,5103.0,900.0,30303.0
15746,5000015745,1000011689,2024-01-16 17:27:51,598,1,2,4.0,4183.0,4,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
15747,5000015746,1000011690,2024-11-04 17:04:34,575,2,1,,2015.0,3513,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,900.0,19050.0
15748,5000015747,1000011691,2025-09-01 22:54:22,1429,1,2,4.0,1196.0,4,FULFILLED,ARS,3,12600.0,0.0,37800.0,37800.0,37800.0,7938.0,0.0,45738.0
15749,5000015748,1000011692,2025-09-06 01:07:49,693,2,1,,3375.0,3316,REFUNDED,ARS,1,13500.0,270.0,13500.0,13230.0,13230.0,2778.3,0.0,16008.3
15750,5000015749,1000011693,2025-03-03 05:14:45,151,1,1,,2027.0,3392,CREATED,ARS,3,12000.0,3600.0,36000.0,32400.0,55920.0,11743.2,900.0,68563.2
